"","comid","rsp_loc","FromNode","ToNode","Hydrosq","rch_lgt","rch_slp","rvr_lgt","rvr_slp","cat_are","wsd_are","rch_are","rch_lgtm","crsp_mss","csar_rch","clgt_rch","crsp_sta","crsp_wsa","rch_wdt","d50m","order","bkf_wdt","doc_annual","do_annual","nitrates","res_time","hz_exchng","aer_resp","anb_resp"
"3576",24126695,89.7867290781185,50103089,50103088,50095823,0.146,0.09,5.13,0.079922,0.05,4.04,224.9583093,146,56306.50791,5210.456217,5129,10.80644488,0.013937254,1.53990771209668,0.00654278576746768,2,0.453213953259186,1.86128288231621,10.7732123376969,0.137622107085266,1595.88137503646,0.000337450552547561,89.2488731693552,0.537855908763248
"3577",24126697,9.09561671423491,50103090,50103089,50117547,1.586,0.12,2.81,0.074733,1.03,2.48,1887.728867,1586,24719.70663,2984.589823,2810,8.282446868,0.009967624,1.19107969212898,0.00180684458463236,1,0.354721406793245,1.32799302390167,10.8553644406389,0.141791429797166,18905.2080032086,5.27298747637325e-05,9.05981046929714,0.0358062449377659
"3578",24126699,6.88295845915701,50210076,50103090,50164888,1.224,0.09,1.22,0.07377,1.44,1.44,1096.860956,1224,7549.648392,1096.860956,1224,6.882958459,0.005242811,0.894690341488818,0.00184785825220795,1,0.246430339728619,1.22391759617798,11.1668552484515,0.164930092528138,13248.3226884376,3.780775877551e-05,6.85873575331611,0.0242227058408965
"3579",24126701,49.6465005800092,50103091,50102713,50082557,1.131,0.08,17.83,0.073472,0.52,26.07,4646.984251,1131,856721.3222,36090.54009,17826,23.73811309,0.032862345,4.10902148424111,0.0366594999051498,3,0.827424980777271,1.28852210027385,11.2656593298627,0.069693482406058,12975.6901960832,0.000302492197557774,49.5062565538511,0.140244026158104
"3580",24126703,25.6442673700972,50103092,50103091,50095822,2.503,0.06,14.45,0.066436,6.15,23.86,9815.695183,2503,600147.1429,29255.40625,14447,20.51405944,0.025152856,3.92182310688289,0.0176930966290296,3,0.809636507038708,1.24057787171588,11.2632813958093,0.069039000958862,37905.0856223561,0.000154406561849699,25.5740265597724,0.0702408103247905
"3581",24126705,47.2113309639105,50103093,50103092,50117546,0.803,0.16,5.89,0.088285,0.6,9.06,1891.652636,803,192946.4361,9946.600271,5894,19.39822964,0.021296516,2.3557044264856,0.0264737066450328,2,0.615191310240433,1.32195452209412,11.4822685878323,0.073919101051724,6541.92971604089,0.000280130436192978,47.0786426000833,0.132688363827199
"3582",24126707,15.178289331957,50210077,50103093,50164887,2.838,0.13,2.84,0.045775,6.01,6.01,5385.661018,2838,81745.12118,5385.661018,2838,15.17828933,0.013601518,1.89797853277695,0.00739547463616763,1,0.532699591671699,1.36596371489261,11.3636506099079,0.07024781335357,26001.3254925394,9.28837685508628e-05,15.1342509173964,0.0440384145606713
"3583",24126709,3.51992816981502,50210078,50102545,50164886,5.416,0.1,5.42,0.01845,7.03,7.03,11163.48778,5416,39294.67512,11163.48778,5416,3.51992817,0.00558957,2.06123614752741,0.0014032927521932,1,0.564233496196612,1.41679772078403,10.4126494643039,0.13549954938805,107328.434761001,2.03581952602329e-05,3.50357436195644,0.0163538078585871
"3584",24126711,14.305750294579,50103094,50102547,50095821,1.261,0.04,8.3,0.027711,1.06,8.64,2897.224447,1261,82755.05958,13716.96163,8300,6.033045933,0.009578132,2.29757501580061,0.00251687838899191,2,0.605651718276347,1.536178782427,10.3892436332531,0.165497916426988,35170.7356398386,5.47722206667735e-05,14.2292823418863,0.0764679526927633
"3585",24126713,3.9201813372907,50103095,50103094,50117545,4.473,0.05,5.46,0.02381,5.34,6.44,8800.48276,4473,39251.1885,9565.939431,5459,4.103223607,0.006094905,1.96828828672461,0.00122161055057166,1,0.546475537159803,1.4800240739341,10.5435426831175,0.17534564744522,113784.906382296,2.20598520171661e-05,3.90075736551171,0.0194239717789892
"3586",24126715,6.20766713805901,50210079,50103095,50164885,0.986,0.08,0.99,0.080808,1.1,1.1,765.456671,986,4751.700222,765.456671,986,6.207667138,0.004319727,0.776436687321026,0.00182528508845667,1,0.191675710985181,1.63574517818052,10.3751576983472,0.173383998404888,12005.0194199011,3.46570093457874e-05,6.17120728062392,0.0364598574350912
"3587",24126717,6.78403838025014,50103096,50102592,50117544,4.516,0.03,10.85,0.025806,7.18,16.14,14416.94728,4516,149376.1271,24833.33101,10846,6.015146619,0.009255026,3.19245690183534,0.0017611710383619,2,0.731149389865043,1.19168965471424,10.4209244341507,0.132699615162904,131679.44859871,4.18880893175916e-05,6.75734412305651,0.0266942571936287
"3588",24126719,5.17870128433643,50210080,50103096,50164884,3.805,0.09,3.81,0.023622,7.37,7.37,8040.436668,3805,41639.0197,8040.436668,3805,5.178701284,0.005649799,2.11312395821667,0.00200186072084439,1,0.573724715924035,1.2826100266323,11.0512474359056,0.124882964639832,71377.9724312795,3.34987886962126e-05,5.16034128170801,0.0183600026284263
"3589",24126721,0.609721485611284,50210081,50102396,50164883,7.158,0.09,7.16,0.01257,5.77,5.77,13294.9748,7158,8106.231784,13294.9748,7158,0.609721486,0.001404893,1.85769784371667,0.000700282116953396,1,0.524502359946214,0.781818181818182,10.3091644346592,0.29990635301474,199650.806695192,7.08944859384171e-06,0.607583567686166,0.00213791792511775
"3590",24126723,11.9161452795096,50103097,50102863,50082556,4.021,0.03,11.18,0.044723,7.75,22.75,15380.44204,4021,408252.5982,27341.46215,11179,14.93163006,0.017945169,3.82470168347554,0.00841707157860345,2,0.800126187804024,0.873536162092215,11.2722175663207,0.129056306737516,68896.7222136582,0.000112380423501196,11.8842265405234,0.0319187389862421
"3591",24126725,26.4139336615677,50103098,50103097,50095820,0.854,0.06,5.08,0.074803,0.7,8.52,1947.544142,854,131535.5575,7844.717912,5075,16.76740438,0.015438446,2.28072211650083,0.0123684249434929,2,0.602807430010959,0.819876865740115,11.0359869375933,0.128304147113734,8350.0410949798,0.000261681089096562,26.3419636495192,0.071970012048429
"3592",24126727,12.4273766325306,50103099,50103098,50117543,1.517,0.08,2.99,0.083612,1.59,4.01,2327.809094,1517,52919.92485,4054.41774,2986,13.05241054,0.013196989,1.53387800522079,0.00559491883986462,1,0.451643695080539,0.860415138734547,11.1086859809608,0.11994732937918,10436.1955091811,0.000102304500949413,12.3937574799785,0.0336191525521348
"3593",24126729,13.8950795606326,50210082,50103099,50164882,1.469,0.17,1.47,0.115646,2.42,2.42,1726.608646,1469,23991.36451,1726.608646,1469,13.89507956,0.009913787,1.17582370374472,0.00618346532844709,1,0.349920930091874,0.871747970727384,11.5549797021727,0.111385061420542,8335.33360864847,0.000131714675052691,13.8610465024037,0.0340330582289009
"3594",24126731,9.57170998087182,50103100,50102565,50082555,0.342,0.02,9.65,0.063212,0.11,10.04,850.4999978,342,136803.5276,17204.08426,9650,7.95180525,0.013625849,2.48656834152096,0.0023164848,2,0.635856022838581,2.60771070352399,10.3909445148562,0.1756234076936,54371.76643188,3.65453999999998e-05,9.42250829896337,0.149201681908446
"3595",24126733,10.2758397673339,50103101,50103100,50095819,3.445,0.07,9.31,0.063373,3.65,9.94,8518.953388,3445,128662.7882,16353.58427,9308,7.86755895,0.012943942,2.47350069655179,0.00182042344165952,2,0.63370261528578,2.4506119170232,10.4479083114149,0.17146521871026,81246.2110115522,3.67279597825325e-05,10.1455642618389,0.13027550549501
"3596",24126735,4.30319276021207,50210083,50103101,50164881,3.512,0.15,3.51,0.042735,4.5,4.5,5723.335615,3512,24628.61638,5723.335615,3512,4.30319276,0.005473026,1.62984202962124,0.0018317331179621,1,0.474601819863761,1.32805057505214,10.5723621823361,0.147784539494412,52456.3770809849,2.64163018848631e-05,4.28486597261535,0.0183267875967204
"3597",24126737,4.05415042093178,50103102,50102561,50082554,0.587,0.01,11.33,0.024713,3.52,20.12,2104.47772,587,90387.21931,21241.44559,11333,4.25522919,0.004492407,3.58519719527914,0.001424287,2,0.775414913349995,3.0897777942926,9.81508639339443,0.539004514661666,245977.308031318,1.19335000000001e-05,3.86115258586458,0.192997835067201
"3598",24126739,3.1968799875154,50103103,50103102,50095818,1.27,0.02,8.07,0.028501,0.48,7.73,2752.227611,1270,47397.55555,12909.58527,8073,3.671501024,0.006131637,2.16684277361179,0.0013168304,2,0.583349402499042,2.62508038697686,10.0538550436857,0.363062876764006,134100.420387479,1.22696999999999e-05,3.12841679041843,0.0684631970969797
"3599",24126741,8.23800021813684,50103104,50103103,50117542,1.444,0.04,6.8,0.030882,1.25,7.25,3025.558441,1444,38599.01418,10157.35766,6803,3.800103872,0.005324002,2.09494268638239,0.00186204037732065,2,0.570485969706507,2.03523558970292,10.0687708020978,0.246352391888422,46230.8419866983,2.68354442755214e-05,8.15508184506145,0.0829183730753942
"3600",24126743,2.05884644080918,50210084,50103104,50164880,3.059,0.09,3.06,0.029412,4.11,4.11,4756.225595,3059,9792.338139,4756.225595,3059,2.058846441,0.002382564,1.55389510643854,0.00123244591292498,1,0.456669835980419,0.781818181818182,10.1273598376354,0.204039729285942,61165.5071809918,2.30807765349377e-05,2.05165562287103,0.0071908179381462
"3601",24126745,0.00656067836298398,50103105,50102382,50040494,2.265,0,130.58,0.011334,2.63,219.2,28546.44877,2265,55349.7308,477133.2154,130582,0.116004774,0.000252508,12.6034430116896,0.0001165218,4,1.25506356587735,1.93457080658383,9.63578183924225,1.49329416109234,68374845.3726587,8.96999999999996e-08,0.00648494645562796,7.57319073560195e-05
"3602",24126747,0.0182196040736602,50103106,50103105,50042338,3.27,0.01,121.56,0.012011,9.46,175.7,36683.68039,3270,55059.93539,415063.9894,121556,0.132654089,0.000313375,11.2181097365078,0.0002003913,4,1.21064704310356,1.52512573108435,9.85770009221434,1.17345682485366,17631565.9655214,2.74799999999998e-07,0.0180891606107638,0.000130443462896361
"3603",24126749,0.0455618907140385,50103107,50103106,50044420,2.723,0.01,118.29,0.012258,2.52,166.25,29670.56323,2723,54391.57326,378380.309,118286,0.143748424,0.000327167,10.896349806816,0.000346339,4,1.1995364856906,1.56709203239868,9.95708840643602,0.9711642725544,4713193.33254689,7.95899999999997e-07,0.0452355915493098,0.000326299164728634
"3604",24126751,0.0583763688524116,50103108,50103107,50046825,2.267,0.01,115.56,0.012461,2.58,163.72,24503.69622,2267,53039.7263,348709.7458,115563,0.152102793,0.000323966,10.8087465160774,0.0003959916,4,1.1964633848633,1.29275361584204,9.99874193465035,0.863615862976208,3600997.82255769,1.05550000000001e-06,0.0580473566832148,0.000329012169196842
"3605",24126753,0.162696982174802,50103109,50103108,50056419,2.544,0.02,56.99,0.011581,2.51,79.56,18807.39725,2544,34890.01834,167265.4804,56989,0.208590668,0.000438537,7.39267363866317,0.0007096516,3,1.05153636619951,1.16240891559592,10.2064040242698,0.727481417789906,625137.126109563,3.65620000000001e-06,0.161909886875356,0.00078709529944589
"3606",24126755,0.0903034257541698,50103110,50103109,50060866,1.346,0.02,37.16,0.009419,2.38,46.54,7503.544753,1346,31109.50161,110621.9794,37163,0.281223512,0.000668447,5.57471153997068,0.0005862568,2,0.943839262785108,0.923316254282889,10.2157961544127,0.552154066733144,716249.371998601,2.46310000000002e-06,0.0899375472724769,0.000365878481692966
"3607",24126757,0.110252900359008,50103111,50103110,50066329,1.453,0.02,35.82,0.009213,0.61,44.16,7879.406052,1453,30431.90581,103118.4347,35817,0.295116057,0.000689128,5.42278233944632,0.0006398495,2,0.933302769191994,0.857410218900105,10.218347651428,0.447158451130632,535450.541864761,2.96179999999998e-06,0.109829013958625,0.000423886400382417
"3608",24126759,3.34514856338501,50103112,50103111,50073310,0.069,0.02,34.36,0.009022,0.03,43.55,371.4342576,69,29563.17844,95239.02864,34364,0.310410331,0.000678833,5.38322230789183,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"3609",24126761,0.318450704356981,50103113,50103112,50082553,2.822,0.02,34.3,0.008455,5.39,43.52,15185.83368,2822,28320.67567,94867.59438,34295,0.298528448,0.000650751,5.38126997649045,0.000905178090630688,2,0.930363054541032,0.781818181818182,10.245519021957,0.408824409297696,291284.295462719,6.58164922080543e-06,0.317292109770667,0.00115859458631411
"3610",24126763,0.711781537061004,50103114,50103113,50095817,0.708,0.03,24.73,0.008896,0.46,28.72,3061.46876,708,21542.12802,63492.18516,24734,0.339287866,0.000750074,4.32383898565341,0.0016180699,2,0.846917416222723,0.781818181818182,10.2658878519969,0.348494009649588,57946.2053626795,2.12026e-05,0.709230354933862,0.00255118212714161
"3611",24126765,0.730359094991908,50103115,50103114,50117541,2.682,0.03,15.88,0.008816,2.61,21.15,9871.962864,2682,16474.10263,43546.09993,15882,0.378314078,0.000778917,3.68066562352011,0.000880537814708528,2,0.785463795746559,0.781818181818182,10.1505495695729,0.34590823246044,185425.168479657,6.95923245630533e-06,0.727676412404815,0.00268268258709327
"3612",24126767,0.296092447270947,50210085,50103115,50164879,9.259,0.05,9.26,0.0054,13.35,13.35,26747.36445,9259,7919.692598,26747.36445,9259,0.296092447,0.000593235,2.88894433622807,0.000453453153820111,1,0.693019744416129,0.781818181818182,10.1654752718468,0.297127751672158,538923.51495473,3.58913324594101e-06,0.295022281845419,0.00107016542552859
"3613",24126781,98.8302383422852,50103116,50102491,50117540,0.036,0.02,1.84,0.01087,0,23.41,139.7713839,36,15388.41074,7155.376356,1843,2.150608154,0.000657343,3.88271305525914,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"3614",24126783,0.22446696460247,50210086,50103116,50164878,1.807,0,1.81,0,23.41,23.41,7015.604972,1807,1574.771553,7015.604972,1807,0.224466965,6.73e-05,3.88271305525914,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"3615",24126785,106.995994567871,50103117,50102343,50060865,0.055,0,35.25,0.028936,0,37.25,272.6815367,55,43482.8497,66858.58792,35254,0.650370447,0.001167325,4.95816142300504,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3616",24126787,0.162416849298428,50103118,50103117,50066328,2.064,0.03,35.2,0.028977,2.56,37.24,10232.73407,2064,14307.01748,66585.90639,35199,0.214865551,0.000384184,4.95746073373002,0.000794496060451022,3,0.89908830053589,0.781818181818182,10.2844621185064,0.586539816146316,237867.545442669,4.89688088658579e-06,0.161819123119139,0.000597726179288703
"3617",24126789,0.305651926204842,50103119,50103118,50073309,0.599,0.04,30.31,0.028044,0.56,32.98,2785.429936,599,12539.44763,53585.28351,30308,0.234009168,0.000380214,4.65037097141387,0.0011207098,3,0.874651065179509,0.781818181818182,10.3164773525927,0.579409580613144,106381.473677281,1.01198e-05,0.304534183054246,0.00111774315059545
"3618",24126791,0.436489828078115,50103120,50103119,50082552,2.448,0.04,18.84,0.026008,4.43,21.42,9070.813324,2448,11405.12435,35326.14266,18841,0.322852242,0.000532452,3.70532475554824,0.000730894178161271,2,0.788002766389181,0.781818181818182,10.2144110273829,0.539492927000392,193170.419511311,4.56292299115206e-06,0.434862637717871,0.00162719036024351
"3619",24126793,0.196565674160389,50103121,50103120,50095816,0.815,0.03,13.52,0.025148,0.62,14.02,2415.73272,815,7112.892222,22490.57115,13522,0.316261076,0.000507339,2.96437861766449,0.0008518162,2,0.702836570332169,0.781818181818182,10.239153538886,0.51638219921684,138087.874226161,5.8474e-06,0.195839092705426,0.000726581454962604
"3620",24126795,0.87451740657094,50103122,50103121,50117539,1.103,0.05,7.33,0.034106,1.93,7.93,2421.625069,1103,4747.509253,10365.50559,7332,0.458010389,0.000598677,2.19617489139497,0.000957377773829304,2,0.58831367485037,0.781818181818182,10.3946462438623,0.528908215751914,65374.8635408684,8.94210395490422e-06,0.871384058032498,0.0031333485384418
"3621",24126797,0.239511677926548,50210087,50103122,50164877,3.724,0.08,3.72,0.021505,2.3,2.3,4258.123876,3724,1019.870394,4258.123876,3724,0.239511678,0.000443422,1.14476428869141,0.000386035661142846,1,0.339410838911636,0.781818181818182,9.82215647495791,0.520003584059978,185144.359766515,2.75644642867926e-06,0.238538393219371,0.000973284707176846
"3622",24126799,0.238225402643718,50103123,50102407,50044419,1.176,0.01,52.04,0.028248,0.81,49.31,6758.636848,1176,73274.79478,105762.7434,52043,0.692822372,0.001486003,5.74697453807883,0.0006057668,3,0.95546232179405,2.32300424882746,9.75831108374584,1.05644951400958,800490.00724344,2.60089999999998e-06,0.234035520995842,0.00418988164787676
"3623",24126801,0.560739996349533,50103124,50103123,50046824,2.485,0.01,50.87,0.028701,9.3,48.5,14157.67523,2485,71664.7158,99004.10659,50867,0.723855992,0.001477623,5.69708666415333,0.0009418567,3,0.952136061629143,2.08045480642357,9.76577045278036,1.02062741232085,361450.477555198,6.50879999999997e-06,0.553366913312884,0.00737308303664866
"3624",24126803,0.398741849240569,50103125,50103124,50049540,0.621,0.02,42.75,0.032047,0.94,37.34,3082.814582,621,63517.36208,80422.85117,42752,0.789792468,0.001701054,4.96446364860674,0.0008531373,3,0.899592399844474,1.82307689048516,9.95301998163681,0.836349431755172,359764.381631157,5.42300000000007e-06,0.395063638342962,0.00367821089760701
"3625",24126805,0.214705441500538,50103126,50103125,50052718,1.975,0.01,27.49,0.027646,7.39,26.06,8113.137849,1975,46841.65057,51639.69826,27489,0.907086063,0.001797454,4.10819174896768,0.0006054979,2,0.827348690178844,1.67217376399955,9.91361342883933,0.825677832350122,701180.178131161,2.87959999999998e-06,0.212979771664679,0.00172566983585869
"3626",24126807,0.781949877738953,50103127,50103787,50060864,0.221,0.02,25.4,0.029528,0.21,18.64,761.1485046,221,45098.91125,43137.10894,25401,1.045478298,0.002419469,3.44386775394218,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"3627",24126809,1.44354618430939,50103128,50103127,50066327,1.788,0.03,16.1,0.03354,0.63,11.34,4740.838487,1788,39342.307,26265.60359,16096,1.497864188,0.003469339,2.65115571704335,0.00136974412872162,2,0.660313337630805,1.0865069075488,10.3188127779928,0.41589332624495,53984.6425814349,1.66708443436771e-05,1.43725572571219,0.00629045859720152
"3628",24126811,2.87010092835682,50103129,50103786,50082551,0.169,0.05,14.17,0.032463,0.07,10.67,433.9743555,169,31289.43157,21169.71972,14170,1.478027673,0.002932468,2.56751562948523,0.0029802092,2,0.648092968261919,0.781818181818182,10.354242851375,0.345721580424322,11079.29508804,8.6339800000001e-05,2.86001117611539,0.0100897522414242
"3629",24126813,2.35649340787251,50103130,50103129,50095815,1.846,0.06,11.76,0.028061,0.69,9.16,4373.855229,1846,30007.08925,18726.15303,11757,1.602416108,0.003275883,2.36935541541465,0.0013416906751266,2,0.617393622728386,0.781818181818182,10.4257586863243,0.334679355595056,47151.6712308845,2.57192018531374e-05,2.34835741128112,0.0081359965913852
